,Group,Type,NeighborTYPE,count,prob,mean_dist
1551,DRpre,M,A,111,0.1828665568369028,57.188089274707664
1552,DRpre,M,M,297,0.48929159802306427,36.594989309883985
1553,DRpre,M,V,199,0.32784184514003295,45.18710628906609
1554,DRpre,V,A,88,0.18565400843881857,58.9959130393985
1555,DRpre,V,M,206,0.4345991561181435,39.68764686958987
1556,DRpre,V,V,180,0.379746835443038,42.360470455949354
1557,DRpre,A,A,50,0.18315018315018314,57.40669825601105
1558,DRpre,A,M,140,0.5128205128205128,37.515313137126824
1559,DRpre,A,V,83,0.304029304029304,46.997860333685914
1560,DRpre,M,A,139,0.22899505766062603,56.25696634971759
1561,DRpre,M,M,270,0.44481054365733114,36.7679591297567
1562,DRpre,M,V,198,0.3261943986820428,43.300416884921425
1563,DRpre,V,A,85,0.17932489451476794,57.01717848213281
1564,DRpre,V,M,190,0.4008438818565401,38.687490846488636
1565,DRpre,V,V,199,0.41983122362869196,41.626667835385966
1566,DRpre,A,A,61,0.22344322344322345,55.73748783489794
1567,DRpre,A,M,115,0.42124542124542125,40.01192671611689
1568,DRpre,A,V,97,0.3553113553113553,46.04625357033461
1569,DRpre,M,A,119,0.19604612850082373,57.61127591668883
1570,DRpre,M,M,293,0.4827018121911038,37.724422219323124
1571,DRpre,M,V,195,0.3212520593080725,48.569758385373625
1572,DRpre,V,A,90,0.189873417721519,54.32322939610323
1573,DRpre,V,M,189,0.3987341772151899,37.21859820226249
1574,DRpre,V,V,195,0.41139240506329117,38.90844729570209
1575,DRpre,A,A,66,0.24175824175824176,52.06832509677463
1576,DRpre,A,M,95,0.34798534798534797,40.78726074926957
1577,DRpre,A,V,112,0.41025641025641024,44.63635100998657
1578,DRpre,M,A,112,0.18451400329489293,58.28011900012104
1579,DRpre,M,M,312,0.514003294892916,35.2907912785997
1580,DRpre,M,V,183,0.3014827018121911,45.59304987939632
1581,DRpre,V,A,111,0.23417721518987342,55.909019554356085
1582,DRpre,V,M,191,0.4029535864978903,41.38974699478261
1583,DRpre,V,V,172,0.3628691983122363,42.48829474388086
1584,DRpre,A,A,63,0.23076923076923078,58.54864574006203
1585,DRpre,A,M,105,0.38461538461538464,41.99299854426292
1586,DRpre,A,V,105,0.38461538461538464,44.9649429510273
1587,DRpre,M,A,105,0.17298187808896212,52.742358183550074
1588,DRpre,M,M,298,0.49093904448105435,35.57524308926862
1589,DRpre,M,V,204,0.33607907742998355,44.652281860681654
1590,DRpre,V,A,93,0.1962025316455696,54.05720911366735
1591,DRpre,V,M,207,0.43670886075949367,39.203679354360375
1592,DRpre,V,V,174,0.3670886075949367,43.22932652134773
1593,DRpre,A,A,69,0.25274725274725274,55.17675861960563
1594,DRpre,A,M,122,0.4468864468864469,37.927241490029914
1595,DRpre,A,V,82,0.30036630036630035,45.59247487494102
1596,DRpre,M,A,115,0.18945634266886327,56.33807480713455
1597,DRpre,M,M,281,0.46293245469522243,37.08137434694702
1598,DRpre,M,V,211,0.34761120263591433,44.38865839513266
1599,DRpre,V,A,74,0.15611814345991562,56.994315760956965
1600,DRpre,V,M,204,0.43037974683544306,37.89097953039016
1601,DRpre,V,V,196,0.41350210970464135,40.75474037678402
1602,DRpre,A,A,58,0.21245421245421245,53.60851926181149
1603,DRpre,A,M,127,0.4652014652014652,38.755302993986035
1604,DRpre,A,V,88,0.32234432234432236,44.82637492903908
1605,DRpre,M,A,144,0.2372322899505766,57.15440702207551
1606,DRpre,M,M,252,0.41515650741350907,37.3651453617196
1607,DRpre,M,V,211,0.34761120263591433,44.94817244975886
1608,DRpre,V,A,94,0.19831223628691982,57.572530834870356
1609,DRpre,V,M,204,0.43037974683544306,36.73337339857677
1610,DRpre,V,V,176,0.37130801687763715,42.31961296207872
1611,DRpre,A,A,69,0.25274725274725274,53.08241230620861
1612,DRpre,A,M,112,0.41025641025641024,40.661969532705385
1613,DRpre,A,V,92,0.336996336996337,42.90703486998729
1614,DRpre,M,A,95,0.15650741350906094,58.31321842130741
1615,DRpre,M,M,290,0.47775947281713343,37.225592971044186
1616,DRpre,M,V,222,0.3657331136738056,45.6841285654983
1617,DRpre,V,A,76,0.16033755274261605,58.42300263215398
1618,DRpre,V,M,196,0.41350210970464135,38.6184751344386
1619,DRpre,V,V,202,0.42616033755274263,40.89020607271401
1620,DRpre,A,A,62,0.2271062271062271,60.81000006685357
1621,DRpre,A,M,117,0.42857142857142855,38.169842985575414
1622,DRpre,A,V,94,0.3443223443223443,46.825720100884716
1623,DRpre,M,A,110,0.1812191103789127,56.96828938562892
1624,DRpre,M,M,298,0.49093904448105435,37.29774186213843
1625,DRpre,M,V,199,0.32784184514003295,45.21489750493479
1626,DRpre,V,A,101,0.21308016877637131,52.86150625342838
1627,DRpre,V,M,202,0.42616033755274263,36.05220559901717
1628,DRpre,V,V,171,0.36075949367088606,40.9032313650064
1629,DRpre,A,A,59,0.21611721611721613,56.54139360751442
1630,DRpre,A,M,117,0.42857142857142855,40.267717621671814
1631,DRpre,A,V,97,0.3553113553113553,43.897643538786554
1632,DRpre,M,A,102,0.16803953871499178,55.190583904430774
1633,DRpre,M,M,299,0.4925864909390445,36.76851624580867
1634,DRpre,M,V,206,0.3393739703459638,41.744167646665225
1635,DRpre,V,A,96,0.20253164556962025,56.30453099193289
1636,DRpre,V,M,206,0.4345991561181435,38.64074926644807
1637,DRpre,V,V,172,0.3628691983122363,43.226759477164215
1638,DRpre,A,A,53,0.19413919413919414,57.37026266045528
1639,DRpre,A,M,129,0.4725274725274725,39.93101640928813
1640,DRpre,A,V,91,0.3333333333333333,48.715120387855464
1641,DRpre,M,A,115,0.18945634266886327,53.88024541347616
1642,DRpre,M,M,291,0.4794069192751236,35.04498848618691
1643,DRpre,M,V,201,0.3311367380560132,47.006092227881005
1644,DRpre,V,A,91,0.19198312236286919,62.34103784012768
1645,DRpre,V,M,205,0.43248945147679324,39.87169657002756
1646,DRpre,V,V,178,0.3755274261603376,41.65167105280386
1647,DRpre,A,A,51,0.18681318681318682,56.4105104208148
1648,DRpre,A,M,125,0.45787545787545786,38.751988247836834
1649,DRpre,A,V,97,0.3553113553113553,43.99383291178121
1650,DRpre,M,A,120,0.19769357495881384,59.06731011856458
1651,DRpre,M,M,280,0.4612850082372323,36.234660518333754
1652,DRpre,M,V,207,0.34102141680395387,44.69694832044116
1653,DRpre,V,A,83,0.1751054852320675,55.91347908505046
1654,DRpre,V,M,215,0.45358649789029537,38.958168001475215
1655,DRpre,V,V,176,0.37130801687763715,42.459324596429646
1656,DRpre,A,A,64,0.23443223443223443,54.04764868511978
1657,DRpre,A,M,123,0.45054945054945056,43.160960613454975
1658,DRpre,A,V,86,0.315018315018315,46.45151893195332
1659,DRpre,M,A,114,0.18780889621087316,56.57224896128534
1660,DRpre,M,M,291,0.4794069192751236,38.749424148139525
1661,DRpre,M,V,202,0.33278418451400327,46.756959669239734
1662,DRpre,V,A,80,0.16877637130801687,57.305958674355466
1663,DRpre,V,M,211,0.4451476793248945,37.800159070178886
1664,DRpre,V,V,183,0.3860759493670886,39.38111118358651
1665,DRpre,A,A,68,0.2490842490842491,58.427610497329994
1666,DRpre,A,M,116,0.4249084249084249,40.35009392448895
1667,DRpre,A,V,89,0.326007326007326,48.44145949713556
1668,DRpre,M,A,112,0.18451400329489293,55.099592531405925
1669,DRpre,M,M,293,0.4827018121911038,36.44787917193351
1670,DRpre,M,V,202,0.33278418451400327,43.87680035590005
1671,DRpre,V,A,87,0.18354430379746836,54.291440348345944
1672,DRpre,V,M,203,0.4282700421940928,40.16287559445076
1673,DRpre,V,V,184,0.3881856540084388,41.27076641972799
1674,DRpre,A,A,61,0.22344322344322345,53.30574728397219
1675,DRpre,A,M,119,0.4358974358974359,39.95860239160796
1676,DRpre,A,V,93,0.34065934065934067,49.81887130514853
1677,DRpre,M,A,110,0.1812191103789127,57.7241473407718
1678,DRpre,M,M,283,0.46622734761120266,37.067946497716285
1679,DRpre,M,V,214,0.3525535420098847,44.840609367539756
1680,DRpre,V,A,87,0.18354430379746836,57.04911231251267
1681,DRpre,V,M,210,0.4430379746835443,36.60476734854215
1682,DRpre,V,V,177,0.37341772151898733,41.48149627652453
1683,DRpre,A,A,66,0.24175824175824176,59.72574927627367
1684,DRpre,A,M,120,0.43956043956043955,40.58785472171507
1685,DRpre,A,V,87,0.31868131868131866,53.00857637190384
1686,DRpre,M,A,120,0.19769357495881384,55.386852397803814
1687,DRpre,M,M,285,0.4695222405271829,37.206035926438666
1688,DRpre,M,V,202,0.33278418451400327,47.161285161405054
1689,DRpre,V,A,79,0.16666666666666666,56.48452698325644
1690,DRpre,V,M,203,0.4282700421940928,38.32000162745237
1691,DRpre,V,V,192,0.4050632911392405,36.56764300729912
1692,DRpre,A,A,53,0.19413919413919414,58.80872765669535
1693,DRpre,A,M,102,0.37362637362637363,43.606244830984
1694,DRpre,A,V,118,0.43223443223443225,45.45997494580583
1695,DRpre,M,A,119,0.19604612850082373,56.939304709568546
1696,DRpre,M,M,296,0.4876441515650741,36.92501137649067
1697,DRpre,M,V,192,0.3163097199341021,45.921932116499924
1698,DRpre,V,A,97,0.20464135021097046,54.9231650416482
1699,DRpre,V,M,221,0.46624472573839665,37.00202845862322
1700,DRpre,V,V,156,0.3291139240506329,41.37672148965335
1701,DRpre,A,A,63,0.23076923076923078,55.56730931178189
1702,DRpre,A,M,118,0.43223443223443225,38.814297727557296
1703,DRpre,A,V,92,0.336996336996337,47.03512986609223
1704,DRpre,M,A,122,0.20098846787479407,55.19650602137434
1705,DRpre,M,M,282,0.4645799011532125,36.978003457464816
1706,DRpre,M,V,203,0.3344316309719934,43.762687387114845
1707,DRpre,V,A,83,0.1751054852320675,57.97323765108284
1708,DRpre,V,M,202,0.42616033755274263,39.67665818851911
1709,DRpre,V,V,189,0.3987341772151899,42.04091689874726
1710,DRpre,A,A,64,0.23443223443223443,53.51682628842815
1711,DRpre,A,M,115,0.42124542124542125,39.72414450803451
1712,DRpre,A,V,94,0.3443223443223443,46.47695422361904
1713,DRpre,M,A,121,0.19934102141680396,54.87128198167758
1714,DRpre,M,M,300,0.4942339373970346,36.20101988360768
1715,DRpre,M,V,186,0.30642504118616143,45.943704170111374
1716,DRpre,V,A,90,0.189873417721519,56.11453311539165
1717,DRpre,V,M,201,0.4240506329113924,38.522507372094665
1718,DRpre,V,V,183,0.3860759493670886,41.96829925884164
1719,DRpre,A,A,56,0.20512820512820512,57.96812871571512
1720,DRpre,A,M,124,0.4542124542124542,40.18386880053868
1721,DRpre,A,V,93,0.34065934065934067,44.309738401191176
1722,DRpre,M,A,113,0.18616144975288304,53.814714631646346
1723,DRpre,M,M,302,0.4975288303130148,34.46814768814746
1724,DRpre,M,V,192,0.3163097199341021,42.85768490024636
1725,DRpre,V,A,100,0.2109704641350211,56.76044943887815
1726,DRpre,V,M,197,0.41561181434599154,42.29258165563786
1727,DRpre,V,V,177,0.37341772151898733,40.86995315411186
1728,DRpre,A,A,69,0.25274725274725274,60.49050691838511
1729,DRpre,A,M,115,0.42124542124542125,41.672559998665676
1730,DRpre,A,V,89,0.326007326007326,49.04046512881786
1731,DRpre,M,A,117,0.1927512355848435,63.57256771061175
1732,DRpre,M,M,287,0.4728171334431631,36.30902852916965
1733,DRpre,M,V,203,0.3344316309719934,45.144041010098704
1734,DRpre,V,A,83,0.1751054852320675,53.51784260993119
1735,DRpre,V,M,198,0.4177215189873418,37.06703131173269
1736,DRpre,V,V,193,0.40717299578059074,41.274487537368714
1737,DRpre,A,A,49,0.1794871794871795,58.551531656758165
1738,DRpre,A,M,141,0.5164835164835165,39.662438156550785
1739,DRpre,A,V,83,0.304029304029304,48.809932742677454
1740,DRpre,M,A,135,0.22240527182866557,53.92687594881362
1741,DRpre,M,M,273,0.4497528830313015,37.472715285693816
1742,DRpre,M,V,199,0.32784184514003295,43.104554535870975
1743,DRpre,V,A,82,0.1729957805907173,56.4245383347107
1744,DRpre,V,M,213,0.44936708860759494,38.722537833205394
1745,DRpre,V,V,179,0.37763713080168776,40.72462419626677
1746,DRpre,A,A,58,0.21245421245421245,59.77138695987065
1747,DRpre,A,M,123,0.45054945054945056,42.56729422714355
1748,DRpre,A,V,92,0.336996336996337,47.536228210845586
1749,DRpre,M,A,110,0.1812191103789127,53.94424563272806
1750,DRpre,M,M,289,0.47611202635914335,35.7316192995469
1751,DRpre,M,V,208,0.342668863261944,43.026317110642545
1752,DRpre,V,A,90,0.189873417721519,54.746494059500655
1753,DRpre,V,M,207,0.43670886075949367,41.20694843937448
1754,DRpre,V,V,177,0.37341772151898733,40.31069910282084
1755,DRpre,A,A,49,0.1794871794871795,57.01345621928461
1756,DRpre,A,M,121,0.4432234432234432,40.59624540830576
1757,DRpre,A,V,103,0.3772893772893773,41.95911237835373
1758,DRpre,M,A,126,0.20757825370675453,54.307774012269796
1759,DRpre,M,M,293,0.4827018121911038,37.84401200710638
1760,DRpre,M,V,188,0.30971993410214166,43.550250622182794
1761,DRpre,V,A,105,0.22151898734177214,54.565124398446635
1762,DRpre,V,M,201,0.4240506329113924,39.35019369249231
1763,DRpre,V,V,168,0.35443037974683544,43.00823367324837
1764,DRpre,A,A,61,0.22344322344322345,54.385795075715954
1765,DRpre,A,M,124,0.4542124542124542,37.770702687123425
1766,DRpre,A,V,88,0.32234432234432236,43.392228136869484
1767,DRpre,M,A,121,0.19934102141680396,54.52287159584109
1768,DRpre,M,M,291,0.4794069192751236,36.07990597703879
1769,DRpre,M,V,195,0.3212520593080725,43.0769801339974
1770,DRpre,V,A,94,0.19831223628691982,57.68768091190322
1771,DRpre,V,M,192,0.4050632911392405,38.6690014138533
1772,DRpre,V,V,188,0.39662447257383965,42.27439509404774
1773,DRpre,A,A,56,0.20512820512820512,60.80184584487902
1774,DRpre,A,M,123,0.45054945054945056,38.684500955845785
1775,DRpre,A,V,94,0.3443223443223443,46.09628922979161
1776,DRpre,M,A,116,0.19110378912685339,55.80571959395748
1777,DRpre,M,M,300,0.4942339373970346,35.8999754607786
1778,DRpre,M,V,191,0.31466227347611203,45.578405080369585
1779,DRpre,V,A,97,0.20464135021097046,55.30342751014999
1780,DRpre,V,M,187,0.39451476793248946,38.20120116753881
1781,DRpre,V,V,190,0.4008438818565401,41.230327823096395
1782,DRpre,A,A,49,0.1794871794871795,56.09271644646909
1783,DRpre,A,M,131,0.47985347985347987,38.05482717847072
1784,DRpre,A,V,93,0.34065934065934067,45.08134665661285
1785,DRpre,M,A,122,0.20098846787479407,54.4898402830697
1786,DRpre,M,M,279,0.4596375617792422,37.55828270816107
1787,DRpre,M,V,206,0.3393739703459638,44.43452553458938
1788,DRpre,V,A,92,0.1940928270042194,55.78433192918274
1789,DRpre,V,M,202,0.42616033755274263,37.266443996068716
1790,DRpre,V,V,180,0.379746835443038,41.871489409824676
1791,DRpre,A,A,67,0.2454212454212454,52.794037935193934
1792,DRpre,A,M,119,0.4358974358974359,38.539444206247765
1793,DRpre,A,V,87,0.31868131868131866,45.53050175627153
1794,DRpre,M,A,118,0.19439868204283361,59.301672949688914
1795,DRpre,M,M,288,0.4744645799011532,38.47650627946173
1796,DRpre,M,V,201,0.3311367380560132,43.049623475131675
1797,DRpre,V,A,88,0.18565400843881857,58.746416929253755
1798,DRpre,V,M,202,0.42616033755274263,36.580073162715934
1799,DRpre,V,V,184,0.3881856540084388,41.32324897783144
1800,DRpre,A,A,55,0.20146520146520147,57.13531233269422
1801,DRpre,A,M,121,0.4432234432234432,39.37906698240029
1802,DRpre,A,V,97,0.3553113553113553,49.27641610352557
1803,DRpre,M,A,139,0.22899505766062603,52.85357916698761
1804,DRpre,M,M,281,0.46293245469522243,36.51402918934773
1805,DRpre,M,V,187,0.30807248764415157,47.50056077182406
1806,DRpre,V,A,95,0.20042194092827004,54.01065379412047
1807,DRpre,V,M,192,0.4050632911392405,37.90079238719469
1808,DRpre,V,V,187,0.39451476793248946,39.04654390425976
1809,DRpre,A,A,51,0.18681318681318682,59.329162486393955
1810,DRpre,A,M,125,0.45787545787545786,40.207990642523534
1811,DRpre,A,V,97,0.3553113553113553,47.35805358098354
1812,DRpre,M,A,122,0.20098846787479407,55.17801921688866
1813,DRpre,M,M,303,0.49917627677100496,36.08239680197783
1814,DRpre,M,V,182,0.29983525535420097,45.8068234261214
1815,DRpre,V,A,84,0.17721518987341772,55.36927266847228
1816,DRpre,V,M,217,0.4578059071729958,39.67806964580448
1817,DRpre,V,V,173,0.3649789029535865,42.7772626798552
1818,DRpre,A,A,61,0.22344322344322345,57.252316789928464
1819,DRpre,A,M,113,0.4139194139194139,41.90896183442373
1820,DRpre,A,V,99,0.3626373626373626,41.31593559038505
1821,DRpre,M,A,108,0.17792421746293247,54.10782633411292
1822,DRpre,M,M,307,0.5057660626029654,34.39935131729786
1823,DRpre,M,V,192,0.3163097199341021,42.36742557127772
1824,DRpre,V,A,97,0.20464135021097046,56.484531837219464
1825,DRpre,V,M,197,0.41561181434599154,41.091364425266
1826,DRpre,V,V,180,0.379746835443038,42.541876793323624
1827,DRpre,A,A,40,0.14652014652014653,56.4073270727346
1828,DRpre,A,M,129,0.4725274725274725,41.64057619329707
1829,DRpre,A,V,104,0.38095238095238093,46.777329764569906
1830,DRpre,M,A,123,0.2026359143327842,54.34018406042946
1831,DRpre,M,M,280,0.4612850082372323,35.27658857674368
1832,DRpre,M,V,204,0.33607907742998355,41.94859544368978
1833,DRpre,V,A,94,0.19831223628691982,54.34291916492937
1834,DRpre,V,M,200,0.4219409282700422,40.94761890474967
1835,DRpre,V,V,180,0.379746835443038,42.20738013649698
1836,DRpre,A,A,47,0.17216117216117216,57.026253446926695
1837,DRpre,A,M,129,0.4725274725274725,41.490502905312205
1838,DRpre,A,V,97,0.3553113553113553,47.59534142062431
1839,DRpre,M,A,126,0.20757825370675453,54.267452708488584
1840,DRpre,M,M,290,0.47775947281713343,35.560999154501985
1841,DRpre,M,V,191,0.31466227347611203,42.87396218187223
1842,DRpre,V,A,92,0.1940928270042194,54.78793884851761
1843,DRpre,V,M,198,0.4177215189873418,36.46924119073318
1844,DRpre,V,V,184,0.3881856540084388,41.58667417649498
1845,DRpre,A,A,51,0.18681318681318682,59.04828096565538
1846,DRpre,A,M,125,0.45787545787545786,37.14797338247959
1847,DRpre,A,V,97,0.3553113553113553,47.414753210571334
1848,DRpre,M,A,117,0.1927512355848435,52.60269813159985
1849,DRpre,M,M,274,0.4514003294892916,37.33004654221657
1850,DRpre,M,V,216,0.35584843492586493,45.113369286437866
1851,DRpre,V,A,92,0.1940928270042194,53.07203281744153
1852,DRpre,V,M,218,0.459915611814346,37.583200464383516
1853,DRpre,V,V,164,0.3459915611814346,41.0565291809818
1854,DRpre,A,A,59,0.21611721611721613,56.04383915917502
1855,DRpre,A,M,116,0.4249084249084249,41.158041723249866
1856,DRpre,A,V,98,0.358974358974359,46.958503756281395
1857,DRpre,M,A,109,0.17957166392092258,55.92575760617732
1858,DRpre,M,M,293,0.4827018121911038,36.5440392958851
1859,DRpre,M,V,205,0.33772652388797364,42.813607451985675
1860,DRpre,V,A,99,0.2088607594936709,56.799298194432986
1861,DRpre,V,M,197,0.41561181434599154,37.87893970766461
1862,DRpre,V,V,178,0.3755274261603376,41.80078543496306
1863,DRpre,A,A,62,0.2271062271062271,56.338356619352325
1864,DRpre,A,M,133,0.48717948717948717,38.99137392047245
1865,DRpre,A,V,78,0.2857142857142857,45.2995476641223
1866,DRpre,M,A,126,0.20757825370675453,55.11059433314309
1867,DRpre,M,M,275,0.45304777594728174,37.22056753866987
1868,DRpre,M,V,206,0.3393739703459638,43.210915077277186
1869,DRpre,V,A,93,0.1962025316455696,58.688504383569416
1870,DRpre,V,M,214,0.45147679324894513,38.496547117044194
1871,DRpre,V,V,167,0.35232067510548526,43.101072152030696
1872,DRpre,A,A,65,0.23809523809523808,51.819653638346075
1873,DRpre,A,M,115,0.42124542124542125,41.425861184580256
1874,DRpre,A,V,93,0.34065934065934067,43.94114098782324
1875,DRpre,M,A,125,0.20593080724876442,56.8974853053725
1876,DRpre,M,M,283,0.46622734761120266,36.83130573013945
1877,DRpre,M,V,199,0.32784184514003295,42.811703217450564
1878,DRpre,V,A,98,0.20675105485232068,56.73445986269291
1879,DRpre,V,M,201,0.4240506329113924,39.07867959723711
1880,DRpre,V,V,175,0.3691983122362869,43.059472409557436
1881,DRpre,A,A,56,0.20512820512820512,52.62988740312226
1882,DRpre,A,M,118,0.43223443223443225,38.37541515775264
1883,DRpre,A,V,99,0.3626373626373626,44.26303782177372
1884,DRpre,M,A,117,0.1927512355848435,56.26530131829161
1885,DRpre,M,M,278,0.45799011532125206,38.19396784847773
1886,DRpre,M,V,212,0.34925864909390447,43.378532272454805
1887,DRpre,V,A,94,0.19831223628691982,58.34049180581229
1888,DRpre,V,M,200,0.4219409282700422,37.75841725822675
1889,DRpre,V,V,180,0.379746835443038,42.62479889383508
1890,DRpre,A,A,58,0.21245421245421245,56.145688740789815
1891,DRpre,A,M,124,0.4542124542124542,38.26486241929478
1892,DRpre,A,V,91,0.3333333333333333,45.409564230469925
1893,DRpre,M,A,125,0.20593080724876442,55.549886482637454
1894,DRpre,M,M,275,0.45304777594728174,37.63356443756863
1895,DRpre,M,V,207,0.34102141680395387,46.150193505505214
1896,DRpre,V,A,93,0.1962025316455696,55.49013621943319
1897,DRpre,V,M,188,0.39662447257383965,37.61211272299421
1898,DRpre,V,V,193,0.40717299578059074,40.22077156863863
1899,DRpre,A,A,67,0.2454212454212454,56.02749769413579
1900,DRpre,A,M,117,0.42857142857142855,41.148373033134845
1901,DRpre,A,V,89,0.326007326007326,47.557058564765875
1902,DRpre,M,A,109,0.17957166392092258,54.55182255033652
1903,DRpre,M,M,293,0.4827018121911038,35.82147391907079
1904,DRpre,M,V,205,0.33772652388797364,46.119169353724075
1905,DRpre,V,A,91,0.19198312236286919,56.71559399516721
1906,DRpre,V,M,195,0.41139240506329117,40.37536176564729
1907,DRpre,V,V,188,0.39662447257383965,41.43631715406732
1908,DRpre,A,A,58,0.21245421245421245,60.943279854335955
1909,DRpre,A,M,122,0.4468864468864469,42.29846045584584
1910,DRpre,A,V,93,0.34065934065934067,47.909968756460756
1911,DRpre,M,A,122,0.20098846787479407,56.2978308893834
1912,DRpre,M,M,269,0.443163097199341,37.490409844037465
1913,DRpre,M,V,216,0.35584843492586493,40.03426699711167
1914,DRpre,V,A,86,0.18143459915611815,54.55720256596539
1915,DRpre,V,M,221,0.46624472573839665,37.349007829572315
1916,DRpre,V,V,167,0.35232067510548526,41.79054285899713
1917,DRpre,A,A,53,0.19413919413919414,57.44992569874512
1918,DRpre,A,M,141,0.5164835164835165,39.39819045269695
1919,DRpre,A,V,79,0.2893772893772894,49.87230306619264
1920,DRpre,M,A,119,0.19604612850082373,56.54498633510173
1921,DRpre,M,M,293,0.4827018121911038,35.925626446668154
1922,DRpre,M,V,195,0.3212520593080725,43.74779177927749
1923,DRpre,V,A,79,0.16666666666666666,57.26315619365091
1924,DRpre,V,M,189,0.3987341772151899,37.576574510684175
1925,DRpre,V,V,206,0.4345991561181435,41.360549290168834
1926,DRpre,A,A,69,0.25274725274725274,56.792096435677585
1927,DRpre,A,M,111,0.4065934065934066,41.28792411057647
1928,DRpre,A,V,93,0.34065934065934067,46.85531791532493
1929,DRpre,M,A,111,0.1828665568369028,57.539728283442166
1930,DRpre,M,M,285,0.4695222405271829,36.6696036443921
1931,DRpre,M,V,211,0.34761120263591433,44.29350590259445
1932,DRpre,V,A,100,0.2109704641350211,58.01842826308863
1933,DRpre,V,M,209,0.4409282700421941,38.758556286414006
1934,DRpre,V,V,165,0.34810126582278483,41.78935691432344
1935,DRpre,A,A,41,0.15018315018315018,57.31248440871278
1936,DRpre,A,M,130,0.47619047619047616,38.62005591784311
1937,DRpre,A,V,102,0.37362637362637363,43.27403457479368
1938,DRpre,M,A,130,0.214168039538715,53.23243269926306
1939,DRpre,M,M,267,0.43986820428336076,36.68652420485534
1940,DRpre,M,V,210,0.34596375617792424,43.76944117142348
1941,DRpre,V,A,102,0.21518987341772153,55.03206287451865
1942,DRpre,V,M,206,0.4345991561181435,39.026676496431875
1943,DRpre,V,V,166,0.350210970464135,42.27398810546372
1944,DRpre,A,A,59,0.21611721611721613,57.043215462966266
1945,DRpre,A,M,125,0.45787545787545786,41.565334744562726
1946,DRpre,A,V,89,0.326007326007326,49.763884703180864
1947,DRpre,M,A,114,0.18780889621087316,53.71577644262091
1948,DRpre,M,M,296,0.4876441515650741,36.939361435668346
1949,DRpre,M,V,197,0.3245469522240527,45.55990074700277
1950,DRpre,V,A,84,0.17721518987341772,53.78380330095786
1951,DRpre,V,M,215,0.45358649789029537,38.43317312641735
1952,DRpre,V,V,175,0.3691983122362869,40.217082573402365
1953,DRpre,A,A,70,0.2564102564102564,53.07302873137
1954,DRpre,A,M,120,0.43956043956043955,45.31822177240422
1955,DRpre,A,V,83,0.304029304029304,51.04032689841463
1956,DRpre,M,A,122,0.20098846787479407,54.36552393542689
1957,DRpre,M,M,283,0.46622734761120266,36.65762845477889
1958,DRpre,M,V,202,0.33278418451400327,46.232921489915
1959,DRpre,V,A,86,0.18143459915611815,57.011949829224264
1960,DRpre,V,M,199,0.41983122362869196,39.29920970783456
1961,DRpre,V,V,189,0.3987341772151899,41.17081740594984
1962,DRpre,A,A,60,0.21978021978021978,55.11769718408621
1963,DRpre,A,M,124,0.4542124542124542,38.96181366502643
1964,DRpre,A,V,89,0.326007326007326,45.41836327163191
1965,DRpre,M,A,123,0.2026359143327842,54.54892000474938
1966,DRpre,M,M,305,0.5024711696869851,36.766269697982956
1967,DRpre,M,V,179,0.29489291598023065,45.76348260055994
1968,DRpre,V,A,94,0.19831223628691982,59.419756978377336
1969,DRpre,V,M,198,0.4177215189873418,40.09389398288915
1970,DRpre,V,V,182,0.38396624472573837,40.705167425967105
1971,DRpre,A,A,68,0.2490842490842491,53.738631264849644
1972,DRpre,A,M,104,0.38095238095238093,41.07077747532568
1973,DRpre,A,V,101,0.36996336996337,44.606298035352836
1974,DRpre,M,A,117,0.1927512355848435,59.67989195576977
1975,DRpre,M,M,292,0.48105436573311366,37.28165234300186
1976,DRpre,M,V,198,0.3261943986820428,44.412018101146586
1977,DRpre,V,A,96,0.20253164556962025,50.15616598325096
1978,DRpre,V,M,215,0.45358649789029537,36.25748809697388
1979,DRpre,V,V,163,0.3438818565400844,40.5589160560308
1980,DRpre,A,A,61,0.22344322344322345,55.97918617055885
1981,DRpre,A,M,124,0.4542124542124542,40.67863780793112
1982,DRpre,A,V,88,0.32234432234432236,50.019130048889565
1983,DRpre,M,A,117,0.1927512355848435,53.4508104906201
1984,DRpre,M,M,283,0.46622734761120266,35.84110328127531
1985,DRpre,M,V,207,0.34102141680395387,45.32956105968397
1986,DRpre,V,A,81,0.17088607594936708,56.78957113085889
1987,DRpre,V,M,211,0.4451476793248945,39.35051007478896
1988,DRpre,V,V,182,0.38396624472573837,40.58176447472838
1989,DRpre,A,A,70,0.2564102564102564,55.834546888260796
1990,DRpre,A,M,120,0.43956043956043955,38.55459176599521
1991,DRpre,A,V,83,0.304029304029304,46.45170090795508
1992,DRpre,M,A,112,0.18451400329489293,59.423011741139874
1993,DRpre,M,M,282,0.4645799011532125,36.1007311845121
1994,DRpre,M,V,213,0.35090609555189456,45.909607945980696
1995,DRpre,V,A,83,0.1751054852320675,56.36695805943881
1996,DRpre,V,M,224,0.47257383966244726,35.81065561537398
1997,DRpre,V,V,167,0.35232067510548526,42.56217494213704
1998,DRpre,A,A,64,0.23443223443223443,58.14815546166579
1999,DRpre,A,M,107,0.39194139194139194,43.77125728529165
2000,DRpre,A,V,102,0.37362637362637363,46.61032605784562
2001,DRpre,M,A,114,0.18780889621087316,58.99624154168631
