,Group,Type,Area,NeighborTYPE,count,prob,mean_dist
7036,DRpre,M,AM/PM,M,19,0.4222222222222222,27.62212417327511
7037,DRpre,M,AM/PM,V,20,0.4444444444444444,32.17556078417796
7038,DRpre,M,LM,A,4,0.2222222222222222,63.16353703552337
7039,DRpre,M,LM,M,7,0.3888888888888889,56.10486492162662
7040,DRpre,M,LM,V,7,0.3888888888888889,48.34896520824726
7041,DRpre,M,V1,A,53,0.17207792207792208,51.493313950310416
7042,DRpre,M,V1,M,135,0.4383116883116883,36.61638841648925
7043,DRpre,M,V1,V,120,0.38961038961038963,38.17557891972209
7044,DRpre,V,A/RL/AL,A,20,0.19047619047619047,55.87461406626811
7045,DRpre,V,A/RL/AL,M,63,0.6,39.39578339343413
7046,DRpre,V,A/RL/AL,V,22,0.20952380952380953,53.588319811731566
7047,DRpre,V,AM/PM,A,4,0.09302325581395349,58.982439624040886
7048,DRpre,V,AM/PM,M,21,0.4883720930232558,24.239277575075402
7049,DRpre,V,AM/PM,V,18,0.4186046511627907,26.64620382075715
7050,DRpre,V,LM,A,5,0.3333333333333333,41.45812367254044
7051,DRpre,V,LM,M,4,0.26666666666666666,43.79516371450168
7052,DRpre,V,LM,V,6,0.4,46.918293210752424
7053,DRpre,V,V1,A,61,0.19614147909967847,49.92515592799741
7054,DRpre,V,V1,M,124,0.3987138263665595,39.361638829981956
7055,DRpre,V,V1,V,126,0.40514469453376206,37.15255583342492
7056,DRpre,A,A/RL/AL,A,17,0.17708333333333334,55.379843932219224
7057,DRpre,A,A/RL/AL,M,55,0.5729166666666666,34.8442486259391
7058,DRpre,A,A/RL/AL,V,24,0.25,57.51561675570434
7059,DRpre,A,AM/PM,A,1,0.1,67.45690557219405
7060,DRpre,A,AM/PM,M,4,0.4,27.235792290726295
7061,DRpre,A,AM/PM,V,5,0.5,33.425238702101936
7062,DRpre,A,LM,A,9,0.34615384615384615,51.67975584583015
7063,DRpre,A,LM,M,7,0.2692307692307692,74.53845028399736
7064,DRpre,A,LM,V,10,0.38461538461538464,48.810658498896785
7065,DRpre,A,V1,A,28,0.19858156028368795,60.255229601759225
7066,DRpre,A,V1,M,62,0.4397163120567376,39.317037497807064
7067,DRpre,A,V1,V,51,0.3617021276595745,42.769938372257634
7068,DRpre,M,A/RL/AL,A,50,0.2109704641350211,54.49379447100009
7069,DRpre,M,A/RL/AL,M,139,0.5864978902953587,37.04732881382184
7070,DRpre,M,A/RL/AL,V,48,0.20253164556962025,55.66657817882121
7071,DRpre,M,AM/PM,A,4,0.0851063829787234,59.541330295100366
7072,DRpre,M,AM/PM,M,19,0.40425531914893614,29.51672869391637
7073,DRpre,M,AM/PM,V,24,0.5106382978723404,30.279877586838193
7074,DRpre,M,LM,A,4,0.25,55.67881102445695
7075,DRpre,M,LM,M,7,0.4375,68.71962929327698
7076,DRpre,M,LM,V,5,0.3125,72.48881276313303
7077,DRpre,M,V1,A,59,0.19218241042345277,55.403272851846225
7078,DRpre,M,V1,M,111,0.36156351791530944,38.68699434181521
7079,DRpre,M,V1,V,137,0.44625407166123776,36.75762351479726
7080,DRpre,V,A/RL/AL,A,25,0.23148148148148148,58.12846115929465
7081,DRpre,V,A/RL/AL,M,61,0.5648148148148148,36.983837625684814
7082,DRpre,V,A/RL/AL,V,22,0.2037037037037037,57.341995975326135
7083,DRpre,V,AM/PM,A,4,0.1,52.932388591909316
7084,DRpre,V,AM/PM,M,21,0.525,25.592632189830404
7085,DRpre,V,AM/PM,V,15,0.375,27.092732876296786
7086,DRpre,V,LM,A,7,0.5,35.21633468036902
7087,DRpre,V,LM,M,3,0.21428571428571427,68.3673509433189
7088,DRpre,V,LM,V,4,0.2857142857142857,52.719112957205084
7089,DRpre,V,V1,A,55,0.1762820512820513,52.57884733567164
7090,DRpre,V,V1,M,130,0.4166666666666667,37.30257998833066
7091,DRpre,V,V1,V,127,0.40705128205128205,37.14801087242832
7092,DRpre,A,A/RL/AL,A,32,0.3333333333333333,56.06105766938716
7093,DRpre,A,A/RL/AL,M,37,0.3854166666666667,41.26565603928905
7094,DRpre,A,A/RL/AL,V,27,0.28125,51.950723948334996
7095,DRpre,A,AM/PM,A,0,0.0,65.21592850284671
7096,DRpre,A,AM/PM,M,6,0.46153846153846156,33.07455478200511
7097,DRpre,A,AM/PM,V,7,0.5384615384615384,29.10146109254118
7098,DRpre,A,LM,A,7,0.2916666666666667,58.60821551342934
7099,DRpre,A,LM,M,13,0.5416666666666666,50.39153593017165
7100,DRpre,A,LM,V,4,0.16666666666666666,68.77319055493047
7101,DRpre,A,V1,A,24,0.17142857142857143,58.82077538146881
7102,DRpre,A,V1,M,68,0.4857142857142857,39.89970407799786
7103,DRpre,A,V1,V,48,0.34285714285714286,48.200485641413344
7104,DRpre,M,A/RL/AL,A,43,0.18454935622317598,61.8609702632796
7105,DRpre,M,A/RL/AL,M,132,0.5665236051502146,36.669528630470516
7106,DRpre,M,A/RL/AL,V,58,0.24892703862660945,56.39998849284285
7107,DRpre,M,AM/PM,A,4,0.09523809523809523,47.94075291516309
7108,DRpre,M,AM/PM,M,17,0.40476190476190477,26.804458029601246
7109,DRpre,M,AM/PM,V,21,0.5,28.300861207097423
7110,DRpre,M,LM,A,12,0.5454545454545454,47.1550255396252
7111,DRpre,M,LM,M,3,0.13636363636363635,65.22629765117155
7112,DRpre,M,LM,V,7,0.3181818181818182,58.96184352936506
7113,DRpre,M,V1,A,58,0.1870967741935484,54.07821194541687
7114,DRpre,M,V1,M,127,0.4096774193548387,39.41822746771344
7115,DRpre,M,V1,V,125,0.4032258064516129,39.919118753212125
7116,DRpre,V,A/RL/AL,A,27,0.24107142857142858,51.42624945752329
7117,DRpre,V,A/RL/AL,M,61,0.5446428571428571,34.34355867234986
7118,DRpre,V,A/RL/AL,V,24,0.21428571428571427,48.08743239997158
7119,DRpre,V,AM/PM,A,8,0.19047619047619047,48.10156067955635
7120,DRpre,V,AM/PM,M,23,0.5476190476190477,26.409791894240666
7121,DRpre,V,AM/PM,V,11,0.2619047619047619,30.733445200903464
7122,DRpre,V,LM,A,3,0.3,39.92854895983906
7123,DRpre,V,LM,M,6,0.6,30.779490040348264
7124,DRpre,V,LM,V,1,0.1,85.67921138123403
7125,DRpre,V,V1,A,55,0.1774193548387097,57.502435553678964
7126,DRpre,V,V1,M,113,0.36451612903225805,39.26796683275653
7127,DRpre,V,V1,V,142,0.45806451612903226,35.293899896526995
7128,DRpre,A,A/RL/AL,A,20,0.20202020202020202,61.74272169565854
7129,DRpre,A,A/RL/AL,M,59,0.5959595959595959,38.92321766902352
7130,DRpre,A,A/RL/AL,V,20,0.20202020202020202,57.41505815272722
7131,DRpre,A,AM/PM,A,0,0.0,66.5429240976272
7132,DRpre,A,AM/PM,M,3,0.3,29.83351515463167
7133,DRpre,A,AM/PM,V,7,0.7,22.381950854708982
7134,DRpre,A,LM,A,6,0.25,56.82006406261679
7135,DRpre,A,LM,M,15,0.625,42.3371675897017
7136,DRpre,A,LM,V,3,0.125,83.74433353052352
7137,DRpre,A,V1,A,29,0.20714285714285716,60.28352935432014
7138,DRpre,A,V1,M,55,0.39285714285714285,41.90136182174562
7139,DRpre,A,V1,V,56,0.4,39.39267349307629
7140,DRpre,M,A/RL/AL,A,46,0.2026431718061674,54.13426011920379
7141,DRpre,M,A/RL/AL,M,114,0.5022026431718062,37.96871500611781
7142,DRpre,M,A/RL/AL,V,67,0.29515418502202645,49.190375824707175
7143,DRpre,M,AM/PM,A,5,0.1111111111111111,52.31787161136965
7144,DRpre,M,AM/PM,M,22,0.4888888888888889,25.635148461722945
7145,DRpre,M,AM/PM,V,18,0.4,26.85199893169227
7146,DRpre,M,LM,A,15,0.6521739130434783,43.16153818238919
7147,DRpre,M,LM,M,7,0.30434782608695654,52.46568280489916
7148,DRpre,M,LM,V,1,0.043478260869565216,89.59592837084564
7149,DRpre,M,V1,A,59,0.1891025641025641,53.8277486589515
7150,DRpre,M,V1,M,131,0.4198717948717949,37.94097701524589
7151,DRpre,M,V1,V,122,0.391025641025641,38.19317194867007
7152,DRpre,V,A/RL/AL,A,29,0.25217391304347825,54.310386532810455
7153,DRpre,V,A/RL/AL,M,61,0.5304347826086957,34.17886529609382
7154,DRpre,V,A/RL/AL,V,25,0.21739130434782608,51.68221569007302
7155,DRpre,V,AM/PM,A,7,0.16666666666666666,53.405272386681176
7156,DRpre,V,AM/PM,M,18,0.42857142857142855,30.40907552238273
7157,DRpre,V,AM/PM,V,17,0.40476190476190477,34.14523988527859
7158,DRpre,V,LM,A,4,0.4444444444444444,48.16163967177695
7159,DRpre,V,LM,M,5,0.5555555555555556,50.33808601598896
7160,DRpre,V,LM,V,0,0.0,87.70917456922979
7161,DRpre,V,V1,A,64,0.2077922077922078,54.628186405239795
7162,DRpre,V,V1,M,128,0.4155844155844156,39.14058337596499
7163,DRpre,V,V1,V,116,0.37662337662337664,37.949202748145126
7164,DRpre,A,A/RL/AL,A,30,0.30303030303030304,60.8587408100833
7165,DRpre,A,A/RL/AL,M,42,0.42424242424242425,43.61072117741649
7166,DRpre,A,A/RL/AL,V,27,0.2727272727272727,54.249873311673426
7167,DRpre,A,AM/PM,A,0,0.0,72.05642573705201
7168,DRpre,A,AM/PM,M,3,0.2727272727272727,32.66472356980172
7169,DRpre,A,AM/PM,V,8,0.7272727272727273,32.00119737064637
7170,DRpre,A,LM,A,5,0.21739130434782608,65.23961386214937
7171,DRpre,A,LM,M,10,0.43478260869565216,50.95574700395819
7172,DRpre,A,LM,V,8,0.34782608695652173,73.54654474542014
7173,DRpre,A,V1,A,22,0.15714285714285714,59.55492667665341
7174,DRpre,A,V1,M,58,0.4142857142857143,45.955763182720936
7175,DRpre,A,V1,V,60,0.42857142857142855,43.45595145041182
7176,DRpre,M,A/RL/AL,A,40,0.17316017316017315,59.38709924939571
7177,DRpre,M,A/RL/AL,M,130,0.5627705627705628,34.98610351222882
7178,DRpre,M,A/RL/AL,V,61,0.26406926406926406,51.6683722481595
7179,DRpre,M,AM/PM,A,2,0.044444444444444446,47.8744391353157
7180,DRpre,M,AM/PM,M,28,0.6222222222222222,21.67187971254867
7181,DRpre,M,AM/PM,V,15,0.3333333333333333,30.48817881959594
7182,DRpre,M,LM,A,10,0.5,43.31702298342667
7183,DRpre,M,LM,M,7,0.35,50.14141981327811
7184,DRpre,M,LM,V,3,0.15,65.19515952266805
7185,DRpre,M,V1,A,49,0.15755627009646303,51.142439055404814
7186,DRpre,M,V1,M,136,0.43729903536977494,34.97011930802036
7187,DRpre,M,V1,V,126,0.40514469453376206,35.76765441212061
7188,DRpre,V,A/RL/AL,A,28,0.25225225225225223,54.62954770305421
7189,DRpre,V,A/RL/AL,M,56,0.5045045045045045,35.66650301456655
7190,DRpre,V,A/RL/AL,V,27,0.24324324324324326,48.77017169904336
7191,DRpre,V,AM/PM,A,8,0.1951219512195122,46.07992008539215
7192,DRpre,V,AM/PM,M,17,0.4146341463414634,27.63092497021404
7193,DRpre,V,AM/PM,V,16,0.3902439024390244,33.93080697169898
7194,DRpre,V,LM,A,4,0.3076923076923077,55.6465319410661
7195,DRpre,V,LM,M,4,0.3076923076923077,47.22277667164014
7196,DRpre,V,LM,V,5,0.38461538461538464,53.20472684225971
7197,DRpre,V,V1,A,55,0.1779935275080906,58.504626020253234
7198,DRpre,V,V1,M,118,0.3818770226537217,42.30692686695471
7199,DRpre,V,V1,V,136,0.4401294498381877,37.60859529840383
7200,DRpre,A,A/RL/AL,A,24,0.24,50.30801300694874
7201,DRpre,A,A/RL/AL,M,46,0.46,37.871005581523676
7202,DRpre,A,A/RL/AL,V,30,0.3,50.369441570663845
7203,DRpre,A,AM/PM,A,0,0.0,61.7369338630314
7204,DRpre,A,AM/PM,M,6,0.6666666666666666,22.238579809335484
7205,DRpre,A,AM/PM,V,3,0.3333333333333333,26.435983051319898
7206,DRpre,A,LM,A,11,0.4583333333333333,49.11215310776865
7207,DRpre,A,LM,M,9,0.375,50.65020945551222
7208,DRpre,A,LM,V,4,0.16666666666666666,70.75860353445755
7209,DRpre,A,V1,A,36,0.2571428571428571,49.818642815966236
7210,DRpre,A,V1,M,52,0.37142857142857144,41.81516510410131
7211,DRpre,A,V1,V,52,0.37142857142857144,39.39865702337139
7212,DRpre,M,A/RL/AL,A,44,0.1896551724137931,58.066561133667875
7213,DRpre,M,A/RL/AL,M,138,0.5948275862068966,35.51586584188115
7214,DRpre,M,A/RL/AL,V,50,0.21551724137931033,56.23010594652888
7215,DRpre,M,AM/PM,A,3,0.06521739130434782,66.33505492647762
7216,DRpre,M,AM/PM,M,16,0.34782608695652173,26.23315754282489
7217,DRpre,M,AM/PM,V,27,0.5869565217391305,24.338335627449283
7218,DRpre,M,LM,A,6,0.3,68.98138256171191
7219,DRpre,M,LM,M,5,0.25,64.68094904148577
7220,DRpre,M,LM,V,9,0.45,64.36422606461977
7221,DRpre,M,V1,A,64,0.20711974110032363,56.78296675483238
7222,DRpre,M,V1,M,111,0.3592233009708738,37.60056661073857
7223,DRpre,M,V1,V,134,0.4336569579288026,35.94131781190836
7224,DRpre,V,A/RL/AL,A,22,0.2018348623853211,62.44918721869483
7225,DRpre,V,A/RL/AL,M,58,0.5321100917431193,39.08856574069537
7226,DRpre,V,A/RL/AL,V,29,0.26605504587155965,56.69102549186535
7227,DRpre,V,AM/PM,A,1,0.023809523809523808,70.12068844176552
7228,DRpre,V,AM/PM,M,26,0.6190476190476191,26.25995804424466
7229,DRpre,V,AM/PM,V,15,0.35714285714285715,34.18663164385323
7230,DRpre,V,LM,A,4,0.3333333333333333,51.588606523151384
7231,DRpre,V,LM,M,8,0.6666666666666666,32.748308502376695
7232,DRpre,V,LM,V,0,0.0,52.595164085029786
7233,DRpre,V,V1,A,49,0.15755627009646303,59.32432685331927
7234,DRpre,V,V1,M,136,0.43729903536977494,38.66388973181547
7235,DRpre,V,V1,V,126,0.40514469453376206,39.833269631973394
7236,DRpre,A,A/RL/AL,A,28,0.27184466019417475,51.57518256473827
7237,DRpre,A,A/RL/AL,M,52,0.5048543689320388,37.053801940381256
7238,DRpre,A,A/RL/AL,V,23,0.22330097087378642,49.94052509240373
7239,DRpre,A,AM/PM,A,0,0.0,65.82500369010461
7240,DRpre,A,AM/PM,M,5,0.5,28.89084963407879
7241,DRpre,A,AM/PM,V,5,0.5,33.10848136238256
7242,DRpre,A,LM,A,5,0.2631578947368421,53.485535287453125
7243,DRpre,A,LM,M,6,0.3157894736842105,46.92162394799805
7244,DRpre,A,LM,V,8,0.42105263157894735,53.52894286507836
7245,DRpre,A,V1,A,24,0.1702127659574468,53.92683528864651
7246,DRpre,A,V1,M,57,0.40425531914893614,38.79412901333054
7247,DRpre,A,V1,V,60,0.425531914893617,36.88095546171825
7248,DRpre,M,A/RL/AL,A,44,0.1864406779661017,60.92057938872558
7249,DRpre,M,A/RL/AL,M,133,0.5635593220338984,38.4505767236204
7250,DRpre,M,A/RL/AL,V,59,0.25,58.57382257974926
7251,DRpre,M,AM/PM,A,7,0.14583333333333334,63.254447683099194
7252,DRpre,M,AM/PM,M,22,0.4583333333333333,25.492273541635715
7253,DRpre,M,AM/PM,V,19,0.3958333333333333,26.282748621874024
7254,DRpre,M,LM,A,6,0.35294117647058826,47.80856638627917
7255,DRpre,M,LM,M,4,0.23529411764705882,58.094855884966194
7256,DRpre,M,LM,V,7,0.4117647058823529,47.347411057124745
7257,DRpre,M,V1,A,56,0.1830065359477124,53.439226397740946
7258,DRpre,M,V1,M,141,0.46078431372549017,35.40678497519854
7259,DRpre,M,V1,V,109,0.3562091503267974,37.719721654004495
7260,DRpre,V,A/RL/AL,A,22,0.21568627450980393,61.009722974739965
7261,DRpre,V,A/RL/AL,M,56,0.5490196078431373,38.91421343271915
7262,DRpre,V,A/RL/AL,V,24,0.23529411764705882,51.930862886116884
7263,DRpre,V,AM/PM,A,1,0.02564102564102564,68.09478306045143
7264,DRpre,V,AM/PM,M,21,0.5384615384615384,26.094335657411396
7265,DRpre,V,AM/PM,V,17,0.4358974358974359,32.52699971364645
7266,DRpre,V,LM,A,8,0.4,60.62085404193742
7267,DRpre,V,LM,M,10,0.5,53.98491911928983
7268,DRpre,V,LM,V,2,0.1,70.26879542508912
7269,DRpre,V,V1,A,52,0.16613418530351437,53.238113550135715
7270,DRpre,V,V1,M,129,0.41214057507987223,38.75476334998651
7271,DRpre,V,V1,V,132,0.4217252396166134,39.13252297649731
7272,DRpre,A,A/RL/AL,A,16,0.16842105263157894,62.09127824374993
7273,DRpre,A,A/RL/AL,M,58,0.6105263157894737,37.666278244024056
7274,DRpre,A,A/RL/AL,V,21,0.22105263157894736,53.7587339416435
7275,DRpre,A,AM/PM,A,3,0.2727272727272727,49.15642892401683
7276,DRpre,A,AM/PM,M,4,0.36363636363636365,26.6671868840098
7277,DRpre,A,AM/PM,V,4,0.36363636363636365,21.948239328221987
7278,DRpre,A,LM,A,8,0.2857142857142857,52.83804532220723
7279,DRpre,A,LM,M,15,0.5357142857142857,40.62727994382122
7280,DRpre,A,LM,V,5,0.17857142857142858,72.53439487163628
7281,DRpre,A,V1,A,27,0.19424460431654678,59.08555368228045
7282,DRpre,A,V1,M,46,0.33093525179856115,41.42388873274108
7283,DRpre,A,V1,V,66,0.4748201438848921,38.02840137758665
7284,DRpre,M,A/RL/AL,A,41,0.17446808510638298,55.32731280338206
7285,DRpre,M,A/RL/AL,M,138,0.5872340425531914,34.00777664031129
7286,DRpre,M,A/RL/AL,V,56,0.23829787234042554,50.21404538500145
7287,DRpre,M,AM/PM,A,4,0.08888888888888889,62.89184665754311
7288,DRpre,M,AM/PM,M,27,0.6,23.648342764276176
7289,DRpre,M,AM/PM,V,14,0.3111111111111111,27.21572838467327
7290,DRpre,M,LM,A,11,0.6875,44.62568251748197
7291,DRpre,M,LM,M,2,0.125,66.59759408550165
7292,DRpre,M,LM,V,3,0.1875,92.62476662293153
7293,DRpre,M,V1,A,57,0.1832797427652733,55.5754421431912
7294,DRpre,M,V1,M,135,0.4340836012861736,37.1520856045885
7295,DRpre,M,V1,V,119,0.38263665594855306,38.58939663115029
7296,DRpre,V,A/RL/AL,A,24,0.21621621621621623,56.20740729346609
7297,DRpre,V,A/RL/AL,M,63,0.5675675675675675,37.401828359120735
7298,DRpre,V,A/RL/AL,V,24,0.21621621621621623,52.5766771088898
7299,DRpre,V,AM/PM,A,4,0.0975609756097561,71.78920679958041
7300,DRpre,V,AM/PM,M,19,0.4634146341463415,28.59223107681743
7301,DRpre,V,AM/PM,V,18,0.43902439024390244,33.75727952949057
7302,DRpre,V,LM,A,4,0.3333333333333333,67.41485032669091
7303,DRpre,V,LM,M,6,0.5,54.37628849898277
7304,DRpre,V,LM,V,2,0.16666666666666666,76.54275738867211
7305,DRpre,V,V1,A,67,0.2161290322580645,53.322952070493216
7306,DRpre,V,V1,M,128,0.4129032258064516,39.52666118722234
7307,DRpre,V,V1,V,115,0.3709677419354839,40.79388749944644
7308,DRpre,A,A/RL/AL,A,25,0.25,60.5394585667928
7309,DRpre,A,A/RL/AL,M,49,0.49,39.457913468715745
7310,DRpre,A,A/RL/AL,V,26,0.26,57.30109386847773
7311,DRpre,A,AM/PM,A,0,0.0,54.849992970174256
7312,DRpre,A,AM/PM,M,10,0.7692307692307693,27.590011087793357
7313,DRpre,A,AM/PM,V,3,0.23076923076923078,38.72896248911812
7314,DRpre,A,LM,A,12,0.631578947368421,40.3087950364634
7315,DRpre,A,LM,M,4,0.21052631578947367,39.68516003453917
7316,DRpre,A,LM,V,3,0.15789473684210525,71.65489576732294
7317,DRpre,A,V1,A,23,0.16312056737588654,56.60260533343954
7318,DRpre,A,V1,M,56,0.3971631205673759,41.173755489880506
7319,DRpre,A,V1,V,62,0.4397163120567376,40.21719611363982
7320,DRpre,M,A/RL/AL,A,54,0.23788546255506607,62.09055100248998
7321,DRpre,M,A/RL/AL,M,116,0.5110132158590308,37.09634258171533
7322,DRpre,M,A/RL/AL,V,57,0.2511013215859031,50.95962827480446
7323,DRpre,M,AM/PM,A,7,0.15217391304347827,39.662402162736555
7324,DRpre,M,AM/PM,M,17,0.3695652173913043,27.315869059170495
7325,DRpre,M,AM/PM,V,22,0.4782608695652174,35.13889025630275
7326,DRpre,M,LM,A,11,0.4230769230769231,58.47858633249403
7327,DRpre,M,LM,M,8,0.3076923076923077,58.21850669084189
7328,DRpre,M,LM,V,7,0.2692307692307692,85.31222599122351
7329,DRpre,M,V1,A,53,0.17207792207792208,50.366313484435786
7330,DRpre,M,V1,M,137,0.4448051948051948,36.41160062358337
7331,DRpre,M,V1,V,118,0.38311688311688313,38.17393161700002
7332,DRpre,V,A/RL/AL,A,23,0.20175438596491227,56.46279182950828
7333,DRpre,V,A/RL/AL,M,58,0.5087719298245614,35.6626032687443
7334,DRpre,V,A/RL/AL,V,33,0.2894736842105263,46.67860269961119
7335,DRpre,V,AM/PM,A,4,0.10526315789473684,44.6031220121127
7336,DRpre,V,AM/PM,M,20,0.5263157894736842,25.956598621135313
7337,DRpre,V,AM/PM,V,14,0.3684210526315789,29.83352661413418
7338,DRpre,V,LM,A,4,0.36363636363636365,60.875830426178254
7339,DRpre,V,LM,M,5,0.45454545454545453,55.370397238746484
7340,DRpre,V,LM,V,2,0.18181818181818182,70.0528973516884
7341,DRpre,V,V1,A,59,0.18971061093247588,56.377661349701455
7342,DRpre,V,V1,M,119,0.38263665594855306,40.41251025685503
7343,DRpre,V,V1,V,133,0.42765273311897106,39.67213775453776
7344,DRpre,A,A/RL/AL,A,15,0.15463917525773196,61.110634994074125
7345,DRpre,A,A/RL/AL,M,53,0.5463917525773195,45.28746910636756
7346,DRpre,A,A/RL/AL,V,29,0.29896907216494845,53.476074877586484
7347,DRpre,A,AM/PM,A,0,0.0,74.44081603255502
7348,DRpre,A,AM/PM,M,4,0.4444444444444444,27.882312181116557
7349,DRpre,A,AM/PM,V,5,0.5555555555555556,31.117516945867422
7350,DRpre,A,LM,A,9,0.375,41.98161417046077
7351,DRpre,A,LM,M,11,0.4583333333333333,47.03873561557796
7352,DRpre,A,LM,V,4,0.16666666666666666,74.14107539642178
7353,DRpre,A,V1,A,22,0.15384615384615385,57.00797486036739
7354,DRpre,A,V1,M,67,0.46853146853146854,38.26935702876478
7355,DRpre,A,V1,V,54,0.3776223776223776,41.44510506901092
7356,DRpre,M,A/RL/AL,A,46,0.19742489270386265,51.0797929208779
7357,DRpre,M,A/RL/AL,M,128,0.5493562231759657,34.026854636684526
7358,DRpre,M,A/RL/AL,V,59,0.2532188841201717,48.466522278750155
7359,DRpre,M,AM/PM,A,3,0.06818181818181818,60.343396143717285
7360,DRpre,M,AM/PM,M,17,0.38636363636363635,27.27139047996856
7361,DRpre,M,AM/PM,V,24,0.5454545454545454,26.299727805220254
7362,DRpre,M,LM,A,6,0.3157894736842105,58.44044297031904
7363,DRpre,M,LM,M,7,0.3684210526315789,63.39762415866081
7364,DRpre,M,LM,V,6,0.3157894736842105,72.12923368635715
7365,DRpre,M,V1,A,59,0.18971061093247588,50.9720030632363
7366,DRpre,M,V1,M,142,0.4565916398713826,36.65209053438905
7367,DRpre,M,V1,V,110,0.3536977491961415,39.89584737039258
7368,DRpre,V,A/RL/AL,A,30,0.2702702702702703,52.1941245948893
7369,DRpre,V,A/RL/AL,M,57,0.5135135135135135,46.07057118163544
7370,DRpre,V,A/RL/AL,V,24,0.21621621621621623,55.49687546964972
7371,DRpre,V,AM/PM,A,3,0.06818181818181818,59.67957973027123
7372,DRpre,V,AM/PM,M,22,0.5,25.505788926654077
7373,DRpre,V,AM/PM,V,19,0.4318181818181818,31.587147149804252
7374,DRpre,V,LM,A,2,0.15384615384615385,76.30804111075142
7375,DRpre,V,LM,M,4,0.3076923076923077,64.99699737603466
7376,DRpre,V,LM,V,7,0.5384615384615384,67.372233661349
7377,DRpre,V,V1,A,60,0.19607843137254902,51.16233354358466
7378,DRpre,V,V1,M,118,0.38562091503267976,39.27534111299413
7379,DRpre,V,V1,V,128,0.41830065359477125,39.245478873350436
7380,DRpre,A,A/RL/AL,A,21,0.22580645161290322,56.72277309831181
7381,DRpre,A,A/RL/AL,M,45,0.4838709677419355,40.4144878049898
7382,DRpre,A,A/RL/AL,V,27,0.2903225806451613,51.32515250042446
7383,DRpre,A,AM/PM,A,0,0.0,61.56422859294408
7384,DRpre,A,AM/PM,M,6,0.6,26.08762188260946
7385,DRpre,A,AM/PM,V,4,0.4,27.479059035149724
7386,DRpre,A,LM,A,10,0.37037037037037035,54.601827324180924
7387,DRpre,A,LM,M,14,0.5185185185185185,42.604064191513096
7388,DRpre,A,LM,V,3,0.1111111111111111,66.31192588836649
7389,DRpre,A,V1,A,29,0.20279720279720279,51.67491766531183
7390,DRpre,A,V1,M,58,0.40559440559440557,40.69196612914327
7391,DRpre,A,V1,V,56,0.3916083916083916,37.73702179417038
7392,DRpre,M,A/RL/AL,A,36,0.15319148936170213,61.42594747861317
7393,DRpre,M,A/RL/AL,M,136,0.5787234042553191,37.859335726755766
7394,DRpre,M,A/RL/AL,V,63,0.2680851063829787,48.98038251036447
7395,DRpre,M,AM/PM,A,8,0.16666666666666666,72.7611599674613
7396,DRpre,M,AM/PM,M,22,0.4583333333333333,27.53097643548671
7397,DRpre,M,AM/PM,V,18,0.375,32.00498221804419
7398,DRpre,M,LM,A,8,0.47058823529411764,50.13140020906394
7399,DRpre,M,LM,M,5,0.29411764705882354,51.19839754827474
7400,DRpre,M,LM,V,4,0.23529411764705882,64.78449953464752
7401,DRpre,M,V1,A,59,0.19218241042345277,54.28250989087533
7402,DRpre,M,V1,M,139,0.4527687296416938,36.192287260535885
7403,DRpre,M,V1,V,109,0.3550488599348534,41.33735824207403
7404,DRpre,V,A/RL/AL,A,27,0.23893805309734514,57.233960959957635
7405,DRpre,V,A/RL/AL,M,57,0.504424778761062,40.1225851484208
7406,DRpre,V,A/RL/AL,V,29,0.25663716814159293,51.768926183196335
7407,DRpre,V,AM/PM,A,2,0.05128205128205128,54.04253000558183
7408,DRpre,V,AM/PM,M,19,0.48717948717948717,23.991129791781052
7409,DRpre,V,AM/PM,V,18,0.46153846153846156,27.467377164894152
7410,DRpre,V,LM,A,2,0.16666666666666666,74.33854543091657
7411,DRpre,V,LM,M,3,0.25,70.25100758229117
7412,DRpre,V,LM,V,7,0.5833333333333334,65.31831650758704
7413,DRpre,V,V1,A,53,0.17096774193548386,51.679344164897074
7414,DRpre,V,V1,M,119,0.38387096774193546,42.4853583953466
7415,DRpre,V,V1,V,138,0.44516129032258067,36.74540217532768
7416,DRpre,A,A/RL/AL,A,18,0.18947368421052632,58.17747368947609
7417,DRpre,A,A/RL/AL,M,43,0.45263157894736844,46.01644252903817
7418,DRpre,A,A/RL/AL,V,34,0.35789473684210527,53.75103302740772
7419,DRpre,A,AM/PM,A,0,0.0,74.87783806168018
7420,DRpre,A,AM/PM,M,4,0.4444444444444444,33.283557517784196
7421,DRpre,A,AM/PM,V,5,0.5555555555555556,37.123938372312494
7422,DRpre,A,LM,A,16,0.5925925925925926,46.567891237271475
7423,DRpre,A,LM,M,9,0.3333333333333333,49.19426787770583
7424,DRpre,A,LM,V,2,0.07407407407407407,81.6382364080743
7425,DRpre,A,V1,A,30,0.2112676056338028,52.58054592129107
7426,DRpre,A,V1,M,63,0.44366197183098594,37.77947912637061
7427,DRpre,A,V1,V,49,0.34507042253521125,42.059410268480214
7428,DRpre,M,A/RL/AL,A,45,0.19480519480519481,63.33133633008881
7429,DRpre,M,A/RL/AL,M,119,0.5151515151515151,36.39850323333049
7430,DRpre,M,A/RL/AL,V,67,0.29004329004329005,54.6270909737257
7431,DRpre,M,AM/PM,A,1,0.021739130434782608,65.13308305333278
7432,DRpre,M,AM/PM,M,26,0.5652173913043478,26.028628612405836
